Race,Highest_Education,Gender,PTOT_R,PEARNVAL,A_MARITL,HEA,MIG_DIV
1,46,2,15,34000,1,5,9
1,40,2,5,10000,7,1,9
1,0,1,0,0,7,1,9
4,43,1,41,150000,1,3,9
4,43,2,1,0,1,3,9
4,40,1,1,0,7,2,9
4,43,2,15,0,4,3,9
4,44,1,33,82000,7,3,9
4,45,2,17,40000,7,3,9
4,39,1,11,0,1,3,9
4,39,2,1,0,1,5,9
4,43,2,19,45000,7,3,9
4,43,2,15,37000,7,3,9
4,40,1,18,43680,7,3,9
1,43,1,32,70000,1,1,9
4,42,2,41,108000,1,5,9
8,40,2,1,0,7,1,9
8,0,2,0,0,7,1,9
4,33,2,1,0,7,4,9
4,42,2,27,65000,1,4,9
4,40,1,13,32000,1,1,9
1,39,1,2,0,4,3,9
1,39,1,24,59000,1,1,9
1,42,2,20,47500,1,3,9
1,0,2,0,0,7,1,9
4,44,2,41,130000,1,1,9
4,43,1,29,70000,1,1,9
1,46,2,1,0,1,5,9
1,46,1,9,0,1,3,9
1,36,1,10,0,7,1,9
4,43,2,41,100000,7,1,9
4,43,2,41,130000,1,2,9
4,43,1,31,75380,1,2,9
1,44,1,31,75000,1,1,9
4,43,2,23,63000,1,1,9
8,0,1,0,0,7,1,9
1,39,1,23,57000,1,2,9
1,40,2,15,35000,1,3,9
1,0,1,0,0,7,2,9
1,0,2,0,0,7,2,9
4,39,1,8,19650,1,1,9
4,39,2,13,30000,1,1,9
4,43,1,1,0,7,1,9
1,35,1,17,40000,7,2,9
4,43,2,39,95000,7,2,9
1,40,2,33,79000,1,3,9
1,40,1,24,58000,1,2,9
1,37,1,1,1200,7,1,9
1,0,1,0,0,7,1,9
2,40,2,15,0,5,3,9
4,42,2,25,0,4,2,9
4,40,1,8,0,1,4,9
4,43,2,5,0,1,4,9
1,44,2,33,80000,1,1,9
1,43,1,41,150000,1,1,9
1,0,1,0,0,7,3,9
1,0,1,0,0,7,3,9
1,43,1,41,125002,1,3,9
1,43,2,30,65000,1,2,9
1,40,2,2,0,7,1,9
1,40,2,20,49890,7,1,9
1,40,1,33,80000,1,2,9
1,40,2,6,14000,1,2,9
1,0,1,0,0,7,2,9
1,0,1,0,0,7,2,9
1,0,1,0,0,7,2,9
4,43,1,41,50000,1,5,9
4,43,2,27,60000,1,5,9
4,43,1,41,88741,1,2,9
4,43,2,41,94935,1,2,9
4,36,1,1,0,7,1,9
4,0,2,0,0,7,1,9
4,41,1,20,0,1,3,9
4,43,2,41,0,1,3,9
4,43,2,41,100000,5,1,9
4,40,2,12,0,4,4,9
1,43,1,41,100000,1,1,9
1,43,2,1,0,1,1,9
1,0,2,0,0,7,2,9
1,0,2,0,0,7,2,9
1,40,2,31,47500,6,2,9
1,0,2,0,0,7,2,9
4,43,2,31,75000,5,1,9
1,43,1,29,52000,1,1,9
1,40,2,2,3000,1,1,9
1,0,2,0,0,7,2,9
8,40,1,10,0,7,5,9
1,45,1,41,247000,1,2,9
4,43,2,1,0,1,2,9
8,0,1,0,0,7,2,9
8,0,1,0,0,7,2,9
4,41,1,41,0,1,1,9
4,43,2,4,0,1,1,9
4,46,2,10,0,1,1,9
4,46,1,41,0,1,1,9
4,43,2,41,600000,1,1,9
4,46,1,41,100000,1,3,9
1,40,1,25,0,1,2,9
4,39,2,5,0,1,5,9
1,39,2,1,0,1,1,9
1,43,1,27,65000,1,1,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
4,43,1,19,45000,1,2,9
4,43,2,17,40000,1,1,9
4,0,2,0,0,7,1,9
4,0,1,0,0,7,1,9
4,40,2,11,25000,7,2,9
4,40,1,11,25000,7,2,9
4,43,1,15,35000,1,2,9
4,43,2,15,35000,1,2,9
4,44,1,11,25000,7,3,9
4,43,2,37,90000,1,1,9
4,43,1,41,115000,1,1,9
4,0,1,0,0,7,1,9
4,0,2,0,0,7,1,9
1,44,2,25,60000,7,2,9
1,40,2,1,0,3,2,9
1,37,1,1,0,7,3,9
1,33,1,13,32000,1,3,9
1,33,2,1,0,1,3,9
1,38,1,1,0,7,5,9
1,39,1,2,4000,7,3,9
1,39,1,19,30000,7,3,9
1,39,1,8,18000,7,3,9
1,43,1,18,0,1,2,9
1,42,2,41,108000,1,1,9
1,0,2,0,0,7,1,9
1,43,2,41,225000,1,2,9
1,42,1,23,55000,1,2,9
1,0,2,0,0,7,2,9
1,0,1,0,0,7,2,9
4,42,2,1,0,1,1,9
4,46,1,41,130000,1,2,9
4,40,2,7,15000,7,1,9
4,44,1,5,0,5,3,9
1,40,2,1,0,1,1,9
1,40,1,32,78000,1,1,9
1,37,1,1,0,7,1,9
1,40,1,15,35002,1,2,9
1,44,2,41,140000,1,2,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
1,43,1,41,98800,1,2,9
1,43,2,1,2000,1,2,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
1,0,1,0,0,7,1,9
1,42,2,35,80000,4,3,9
1,38,2,1,0,7,3,9
1,37,1,1,0,7,3,9
1,0,2,0,0,7,1,9
1,42,2,13,30000,7,3,9
8,43,2,41,150000,5,2,9
1,39,1,32,75000,5,2,9
1,0,2,0,0,7,1,9
4,39,1,25,0,1,2,9
4,39,2,15,0,1,5,9
4,39,1,6,0,7,3,9
1,32,1,24,15135,1,3,9
1,32,2,1,0,1,1,9
1,39,2,4,2000,7,2,9
1,39,2,6,13000,7,2,9
4,39,1,20,0,1,3,9
4,33,2,1,0,1,3,9
4,39,1,17,40000,7,2,9
4,39,2,13,30000,7,2,9
4,40,1,25,61000,1,2,9
4,39,2,1,0,1,4,9
4,40,1,1,0,7,1,9
4,38,1,1,0,7,1,9
4,39,1,41,0,1,1,9
4,39,2,12,28000,1,5,9
4,39,1,16,28560,7,2,9
4,43,1,8,18000,7,2,9
4,40,1,3,0,7,3,9
4,43,2,18,24000,7,3,9
4,40,1,5,12000,7,1,9
4,0,2,0,0,7,1,9
1,39,2,5,0,7,4,9
1,38,2,1,1500,7,1,9
1,0,2,0,0,7,1,9
1,39,1,1,0,7,1,9
1,35,1,7,16000,5,3,9
1,39,1,1,0,7,2,9
1,40,1,1,0,7,3,9
1,40,1,1,0,7,3,9
1,32,2,1,0,5,5,9
4,44,2,8,18000,1,3,9
1,43,1,1,0,1,3,9
1,43,2,41,110000,1,2,9
1,46,1,41,180000,1,2,9
1,0,1,0,0,7,2,9
4,44,2,1,0,5,3,9
4,44,1,41,700000,3,2,9
4,43,1,41,300000,7,2,9
4,40,2,1,0,7,3,9
4,43,2,41,200000,3,2,9
4,40,1,9,20800,7,3,9
1,40,2,21,50000,1,2,9
1,33,1,17,40000,1,1,9
1,40,2,1,0,7,1,9
1,0,1,0,0,7,1,9
1,0,1,0,0,7,1,9
4,38,1,11,0,1,4,9
4,38,2,9,0,1,4,9
4,43,2,2,0,7,1,9
4,46,1,41,40000,1,4,9
4,44,2,21,0,1,4,9
1,39,1,22,0,7,4,9
1,39,1,25,0,7,4,9
1,39,1,1,0,5,4,9
4,39,2,3,6000,1,1,9
1,43,1,28,0,1,1,9
1,44,1,41,150000,1,1,9
1,43,2,1,0,1,1,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
1,39,1,31,75000,1,2,9
1,39,2,1,0,1,2,9
1,0,1,0,0,7,2,9
1,0,2,0,0,7,2,9
1,44,1,39,97000,5,2,9
1,45,2,21,51000,5,2,9
1,43,2,41,75000,5,1,9
1,43,1,23,56000,7,2,9
1,43,2,15,36000,7,2,9
1,43,2,19,45000,7,2,9
1,40,1,25,60290,5,3,9
1,40,1,21,0,4,3,9
1,44,1,41,160000,7,2,9
1,39,1,8,0,1,4,9
1,39,2,13,0,1,4,9
1,43,2,13,30000,1,3,9
4,38,1,10,23000,1,3,9
3,40,1,14,24000,7,1,9
3,0,1,0,0,7,1,0
3,34,1,18,26000,1,2,9
3,39,2,15,37000,1,2,9
3,0,2,0,0,7,2,9
3,0,1,0,0,7,1,0
3,40,2,9,0,7,1,9
1,33,2,6,9000,1,2,9
1,33,1,7,12000,1,4,9
1,0,1,0,0,7,3,9
1,0,2,0,0,7,3,9
1,0,1,0,0,7,3,9
1,39,1,9,20000,7,2,9
1,32,1,41,150000,1,2,9
1,33,2,1,0,1,2,9
1,37,1,11,0,4,4,9
7,40,1,8,0,7,4,9
1,42,1,17,40000,1,1,9
1,40,2,9,21000,1,1,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
1,31,1,14,34000,3,3,9
1,42,2,5,0,4,4,9
1,36,1,1,0,1,2,9
1,40,2,19,45000,1,2,9
1,39,1,8,0,4,2,9
1,40,2,12,0,5,4,9
1,37,1,10,0,7,3,9
1,43,2,12,0,5,2,9
1,46,2,11,0,1,2,9
1,46,1,12,8000,1,2,9
1,39,1,19,45000,1,1,9
1,39,2,1,0,1,1,9
1,37,2,1,0,7,1,9
1,35,2,2,0,7,1,9
1,0,2,0,0,7,1,9
1,40,1,22,22000,4,3,9
1,40,2,1,250,7,4,9
1,0,2,0,0,7,2,9
1,0,1,0,0,7,2,9
1,39,1,8,0,1,2,9
1,39,2,6,0,1,2,9
1,39,1,21,18000,1,2,9
1,43,2,1,0,1,3,9
1,44,2,1,0,1,2,9
1,45,1,29,70000,1,2,9
1,0,1,0,0,7,1,9
1,0,1,0,0,7,1,9
1,33,1,16,38000,1,2,9
1,35,2,5,10000,1,5,9
1,40,2,1,0,7,1,9
1,0,1,0,0,7,1,9
1,39,1,35,87000,1,3,9
1,39,2,2,0,1,3,9
1,0,1,0,0,7,3,9
1,0,1,0,0,7,3,9
1,0,2,0,0,7,3,9
1,42,2,13,0,1,3,9
1,42,1,12,0,1,3,9
1,40,1,41,146000,1,1,9
1,43,2,1,0,1,3,9
1,0,2,0,0,7,1,9
1,40,1,41,0,1,3,9
1,31,2,7,0,1,3,9
1,44,2,41,0,5,2,9
1,40,1,41,0,1,4,9
1,39,2,7,0,1,4,9
1,31,1,14,20002,5,3,9
1,41,1,5,12000,5,1,9
1,41,1,17,40000,5,4,9
1,44,2,4,0,5,4,9
1,43,1,1,0,7,5,9
1,35,2,3,0,7,5,9
1,39,1,40,86000,1,1,9
1,41,1,28,65000,1,1,9
1,40,2,14,0,4,3,9
1,40,1,12,28000,5,2,9
1,44,2,40,98000,1,3,9
1,43,1,21,51000,1,2,9
1,0,2,0,0,7,2,9
4,43,2,35,1000,1,3,9
4,44,1,18,0,1,3,9
1,40,2,13,0,4,3,9
1,39,1,11,0,5,3,9
1,37,2,8,1380,5,4,9
1,44,2,29,70000,1,2,9
1,41,1,37,90000,1,2,9
1,0,1,0,0,7,2,9
1,40,1,13,31311,1,2,9
8,43,2,18,41263,1,3,9
1,40,1,12,28058,7,3,9
1,43,1,17,40000,1,2,9
4,43,2,33,80000,1,2,9
4,43,2,8,0,5,5,9
7,39,1,21,50546,1,4,9
1,39,2,1,-5000,1,3,9
1,40,1,5,12000,7,3,9
1,39,1,15,36000,1,3,9
1,39,2,14,34000,1,3,9
1,40,2,6,12903,7,2,9
1,44,2,41,100000,1,3,9
1,39,1,15,35000,1,3,9
7,33,1,6,13000,1,2,9
7,32,2,6,10800,1,2,9
7,39,1,14,32564,7,2,9
7,38,2,1,0,7,2,9
1,44,1,41,0,4,3,9
1,39,1,22,53818,5,4,9
1,39,1,1,0,7,4,9
1,0,2,0,0,7,3,9
1,39,1,41,107156,5,2,9
1,36,2,1,0,7,3,9
1,41,1,22,53500,7,1,9
1,43,2,17,40000,7,1,9
1,42,1,20,47840,7,1,9
1,40,1,15,35000,7,3,9
1,39,2,41,97750,1,2,9
1,39,1,41,89500,1,3,9
1,41,2,12,28000,1,1,9
1,39,1,17,40000,1,1,9
1,39,2,1,0,7,1,9
1,38,1,1,0,7,1,9
1,39,2,1,0,1,2,9
5,40,1,30,73000,1,1,9
9,0,2,0,0,7,1,9
9,0,1,0,0,7,1,9
7,41,2,21,49000,1,2,9
7,39,1,41,85000,1,2,9
7,39,2,15,35000,5,2,9
7,0,2,0,0,7,1,9
1,39,1,16,38000,1,3,9
1,39,2,1,0,1,3,9
1,0,2,0,0,7,2,9
1,0,1,0,0,7,2,9
7,36,1,11,0,5,2,9
1,40,2,1,0,1,4,9
1,40,1,17,40000,1,4,9
1,42,2,15,37400,1,2,9
1,40,1,33,80000,1,2,9
1,39,1,24,55000,1,3,9
1,39,2,1,0,1,3,9
1,0,2,0,0,7,3,9
1,0,1,0,0,7,3,9
1,0,1,0,0,7,3,9
1,42,2,27,60000,1,1,9
1,40,1,21,50000,1,1,9
1,43,1,29,62000,5,3,9
1,39,1,15,35000,7,3,9
1,32,1,19,45000,1,2,9
1,32,2,1,0,1,2,9
1,35,2,1,0,7,5,9
1,41,1,41,125000,1,3,9
1,42,2,11,26000,1,3,9
1,39,2,2,0,7,2,9
1,36,1,16,39000,1,2,9
1,39,2,1,0,1,3,9
1,37,1,1,0,7,3,9
1,37,2,1,0,7,3,9
1,0,1,0,0,7,1,9
1,0,2,0,0,7,1,9
2,40,1,10,13000,7,3,9
2,40,1,3,0,7,3,9
1,40,1,1,0,7,5,9
2,40,1,3,0,7,3,9
2,40,1,7,0,7,3,9
1,40,2,7,0,5,3,9
1,43,1,21,50000,7,3,9
1,42,2,9,21901,1,1,9
1,40,1,8,0,1,1,9
1,0,1,0,0,7,1,9
1,0,1,0,0,7,1,9
1,46,1,41,0,1,2,9
4,42,2,30,0,1,2,9
1,44,2,17,40000,1,1,9
1,44,1,29,65000,1,1,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
2,39,1,6,0,7,4,9
2,39,2,15,36000,7,3,9
3,39,2,6,0,1,3,9
1,39,1,8,0,1,3,9
1,39,1,41,95000,1,3,9
1,39,2,29,70000,1,3,9
1,0,2,0,0,7,1,9
1,39,1,6,0,4,4,9
1,43,1,39,95000,1,2,9
1,43,2,23,55000,1,2,9
1,39,1,1,0,7,2,9
1,0,1,0,0,7,2,9
1,39,2,2,4500,1,1,9
1,39,1,19,45000,1,1,9
1,0,1,0,0,7,1,9
3,42,2,11,16000,5,3,9
1,39,2,1,0,7,2,9
1,0,2,0,0,7,2,9
3,0,2,0,0,7,2,9
3,0,1,0,0,7,2,9
5,40,2,6,14400,1,3,9
2,38,1,8,0,1,4,9
12,0,1,0,0,7,3,9
12,0,1,0,0,7,3,9
2,40,2,16,35000,3,1,9
2,34,2,1,0,7,1,9
2,0,1,0,0,7,1,9
6,39,2,5,3000,7,2,9
6,0,1,0,0,7,2,9
6,0,2,0,0,7,2,9
1,43,2,36,220,5,5,9
1,44,1,37,75000,1,1,9
1,39,2,1,0,1,1,9
1,45,2,13,30000,3,1,9
1,39,2,1,0,4,1,9
1,32,1,41,124000,1,3,9
1,32,2,1,0,1,3,9
1,33,2,1,0,1,3,9
1,33,1,5,0,1,4,9
1,40,2,5,6200,7,3,9
1,40,1,11,25000,7,3,9
1,0,1,0,0,7,3,9
1,32,2,8,18500,1,3,9
1,32,1,8,19000,1,4,9
1,40,1,22,54080,6,1,9
1,39,2,11,25000,1,1,9
9,33,1,11,27000,1,1,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
1,36,1,11,25000,7,1,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
1,41,2,1,0,7,1,9
1,43,2,41,0,4,3,9
4,43,2,1,0,7,1,9
1,42,2,5,10000,1,1,9
1,40,1,23,55000,1,2,9
1,40,1,8,2500,7,3,9
1,40,1,9,20280,7,1,9
1,34,2,9,21000,1,1,9
1,34,1,13,30000,1,1,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
1,32,2,14,33000,4,2,9
1,39,1,15,35000,5,1,9
1,33,2,14,33000,3,2,9
1,38,1,14,33000,7,1,9
1,39,1,3,6000,7,1,9
1,43,1,41,200000,1,3,9
1,43,2,5,10000,1,2,9
1,0,2,0,0,7,2,9
1,39,1,20,48000,7,2,9
1,35,2,1,0,7,2,9
1,0,2,0,0,7,2,9
1,0,2,0,0,7,2,9
1,36,2,1,0,7,2,9
1,40,2,38,55000,5,2,9
1,42,1,13,30000,7,2,9
1,0,1,0,0,7,2,9
1,39,2,10,0,4,4,9
1,40,1,15,0,1,2,9
1,40,2,5,0,1,5,9
1,39,2,6,0,1,2,9
1,39,1,9,20000,1,2,9
1,35,1,1,0,7,3,9
1,0,1,0,0,7,2,9
1,0,1,0,0,7,2,9
1,0,1,0,0,7,3,9
1,39,2,1,0,1,3,9
1,40,1,11,24962,1,3,9
1,0,2,0,0,7,3,9
1,0,2,0,0,7,3,9
1,40,1,27,65000,7,1,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
1,41,2,41,100000,7,1,9
1,44,1,33,78000,1,1,9
1,44,2,16,38000,1,1,9
1,39,2,15,0,5,3,9
1,40,1,23,56160,7,3,9
1,0,1,0,0,7,2,9
1,0,2,0,0,7,3,9
1,39,1,41,120000,1,3,9
1,41,2,1,0,1,3,9
1,43,1,35,85000,1,2,9
1,43,2,20,43000,1,2,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,0
1,39,1,41,0,4,4,9
1,42,1,4,0,4,2,9
1,40,2,16,38800,5,4,9
1,41,2,28,68000,1,1,9
1,38,1,41,110000,1,1,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
1,0,1,0,0,7,1,9
1,40,2,23,55000,5,3,9
1,41,2,11,25000,7,3,9
1,40,1,7,14000,7,4,9
1,40,1,41,200000,1,1,9
1,40,2,1,0,1,2,9
1,0,1,0,0,7,1,9
1,0,1,0,0,7,1,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,0
4,43,1,41,170000,1,2,9
1,42,2,26,22000,1,3,9
4,42,1,7,1313,7,1,9
1,0,2,0,0,7,1,9
1,43,2,2,0,7,1,9
1,39,1,13,32000,1,2,9
1,43,2,41,130000,1,2,9
4,40,1,17,40000,7,3,9
1,40,1,19,45000,1,4,9
1,39,2,8,18000,1,2,9
1,43,1,21,50000,7,1,9
1,39,2,11,25000,7,1,9
1,39,2,17,40000,5,3,9
1,40,2,9,19374,4,1,9
2,40,1,23,55000,1,1,9
1,41,2,27,60000,1,1,9
4,44,2,29,68000,7,2,9
4,43,2,41,0,7,2,9
1,46,1,41,130000,1,1,9
1,44,2,41,90000,1,1,9
1,37,2,1,1200,7,1,9
1,33,1,6,0,1,4,9
1,33,2,9,0,1,3,9
1,40,1,13,30000,7,2,9
1,38,1,1,0,7,2,9
1,0,2,0,0,7,3,9
1,40,2,29,40000,4,2,9
1,32,1,10,24000,1,3,9
1,38,2,1,0,1,3,9
1,42,1,1,0,7,2,9
1,40,2,1,0,7,2,9
1,0,1,0,0,7,2,9
1,44,1,36,0,1,2,9
4,39,2,8,7920,1,2,9
1,44,1,41,40000,3,2,9
1,40,1,1,0,7,1,9
1,33,2,2,0,1,3,9
1,33,1,13,32000,1,2,9
1,0,1,0,0,7,2,9
1,0,2,0,0,7,2,9
1,0,1,0,0,7,2,9
1,0,2,0,0,7,2,9
1,40,1,17,40000,5,2,9
1,38,1,1,0,7,2,9
2,40,1,21,30000,7,3,9
2,40,2,17,40000,7,3,9
1,39,2,41,0,4,5,9
1,43,2,41,193000,1,2,9
1,40,1,19,36000,1,2,9
1,41,1,27,63711,7,1,9
1,0,1,0,0,7,1,9
1,0,1,0,0,7,1,9
1,40,2,30,74000,7,1,9
1,43,1,19,47000,1,3,9
1,43,2,30,72000,1,2,9
1,43,1,41,140000,1,2,9
1,43,2,3,6000,1,1,9
1,39,1,33,80000,1,2,9
1,33,2,7,0,1,3,9
1,39,2,9,20000,7,1,9
2,40,1,10,23000,7,3,9
2,40,2,28,69000,4,1,9
1,34,1,11,25000,1,2,9
1,34,2,1,0,1,2,9
1,0,2,0,0,7,2,9
1,0,2,0,0,7,2,9
1,34,1,11,25000,7,2,9
1,34,2,7,15000,7,2,9
1,0,1,0,0,7,2,9
1,0,2,0,0,7,2,9
1,34,2,7,15000,7,2,9
1,0,1,0,0,7,2,9
1,0,1,0,0,7,2,9
4,43,1,34,80000,1,2,9
4,43,2,15,35000,1,3,9
1,45,2,41,430000,1,1,9
1,44,1,41,110000,1,2,9
1,40,1,1,0,7,1,9
1,36,2,1,0,7,2,9
1,0,2,0,0,7,1,9
1,41,2,27,65000,1,2,9
1,40,1,41,120000,1,2,9
1,40,1,11,25000,7,2,9
1,43,1,6,13800,1,1,9
1,44,2,18,43999,1,1,9
1,39,2,2,4500,7,1,9
1,34,2,1,0,7,1,9
1,40,2,4,0,4,1,9
1,40,1,2,0,1,3,9
1,39,2,6,13000,1,3,9
1,34,1,24,58000,1,2,9
1,35,2,1,0,1,3,9
1,37,1,1,0,7,1,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
1,33,1,20,0,1,4,9
1,33,2,8,0,1,4,9
1,43,1,17,40229,1,1,9
1,43,2,8,19002,1,1,9
1,42,1,1,0,7,1,9
1,33,1,5,10000,1,3,9
1,37,2,10,23000,1,3,9
1,39,2,1,0,7,3,9
1,0,2,0,0,7,2,9
1,0,2,0,0,7,2,9
1,40,1,14,0,5,1,9
1,41,1,9,20000,5,3,9
1,40,2,4,9001,7,2,9
1,34,2,11,25002,1,2,9
1,34,1,11,25000,1,2,9
1,39,1,35,85000,7,2,9
1,40,2,12,0,5,5,9
1,39,1,25,60000,7,3,9
1,39,1,8,6000,1,3,9
1,35,2,7,0,1,3,9
1,43,1,32,67000,5,1,9
1,44,1,31,70000,1,1,9
1,44,2,23,50000,1,1,9
1,0,1,0,0,7,2,9
1,44,1,5,12010,3,1,9
1,33,1,13,31000,1,4,9
1,40,2,1,0,1,4,9
1,40,1,41,0,1,2,9
1,40,2,5,0,1,2,9
1,42,1,13,31000,7,1,9
1,43,2,9,20000,1,3,9
1,39,1,11,25000,1,1,9
1,0,2,0,0,7,2,9
1,40,2,4,0,7,1,9
1,40,2,3,0,7,1,9
1,40,2,3,0,7,1,9
1,40,2,8,15000,7,1,9
1,43,1,41,1099999,1,1,9
1,39,2,14,0,1,2,9
1,42,1,13,32001,5,2,9
1,37,2,1,2000,7,2,9
1,36,1,21,52000,1,2,9
1,34,2,3,6000,1,2,9
1,36,2,1,0,7,2,9
1,0,1,0,0,7,2,9
1,0,2,0,0,7,2,9
1,40,1,40,99000,6,2,9
1,0,2,0,0,7,2,9
1,0,1,0,0,7,2,9
1,40,2,21,50000,1,1,9
1,39,1,7,0,1,3,9
1,35,2,10,0,4,5,9
1,32,2,1,0,1,2,9
1,32,1,11,25000,1,2,9
1,39,2,3,6000,7,2,9
1,38,2,2,2500,7,2,9
1,38,2,2,3000,7,2,9
1,36,1,1,0,7,2,9
1,36,1,17,42000,1,3,9
1,38,2,1,0,1,1,9
1,38,2,1,0,7,4,9
1,36,2,1,0,7,3,9
1,43,1,27,65900,1,3,9
1,44,2,41,165000,1,1,9
1,0,2,0,0,7,1,9
1,35,2,5,0,5,5,9
1,40,2,6,14000,7,1,9
1,40,1,19,45000,7,1,9
1,40,1,17,42000,7,1,9
1,42,1,11,25000,1,2,9
1,40,2,15,3001,1,2,9
1,43,1,40,80000,1,1,9
1,44,2,41,144000,1,1,9
1,44,2,41,43533,1,2,9
1,34,1,11,25001,1,2,9
1,39,2,31,76959,7,2,9
1,33,1,6,0,1,2,9
1,38,2,3,0,1,3,9
1,33,1,14,33000,1,3,9
1,33,2,10,24000,1,3,9
1,0,2,0,0,7,1,9
1,33,2,7,17000,1,2,9
1,33,1,9,22000,1,2,9
1,40,1,2,0,7,2,9
1,37,1,1,0,7,1,9
1,0,1,0,0,7,1,9
1,0,1,0,0,7,1,9
4,44,2,12,3500,1,2,9
1,44,1,41,120000,1,2,9
8,0,1,0,0,7,2,9
4,43,1,41,173000,7,1,9
4,44,1,41,140000,1,1,9
1,43,2,41,110000,1,1,9
2,43,1,41,88000,1,1,9
4,40,2,41,111001,1,1,9
2,44,1,41,126000,1,1,9
2,40,2,21,32000,1,1,9
2,37,2,1,0,7,1,9
2,0,2,0,0,7,1,9
2,0,1,0,0,7,1,9
4,39,2,8,0,1,1,9
1,39,1,6,0,1,1,9
4,39,2,2,0,1,2,9
1,39,1,15,37000,1,2,9
8,0,2,0,0,7,2,9
8,0,1,0,0,7,2,9
8,0,2,0,0,7,2,9
4,44,2,41,200002,4,2,9
4,0,1,0,0,7,2,9
1,40,1,25,60002,7,2,9
2,43,2,5,0,3,1,9
2,0,2,0,0,7,1,9
4,40,2,27,0,4,2,9
1,44,2,1,0,1,4,9
1,38,1,1,0,1,3,9
1,40,1,2,3000,7,3,9
1,46,1,41,0,1,3,9
1,46,2,18,42000,1,3,9
1,36,1,1,0,7,1,9
1,0,1,0,0,7,1,9
1,33,2,3,0,1,2,9
1,40,1,6,0,1,4,9
1,40,2,6,14000,1,2,9
1,37,1,9,21000,1,2,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
1,39,2,1,0,1,2,9
1,39,1,1,0,1,2,9
1,0,1,0,0,7,2,9
1,0,1,0,0,7,2,9
1,37,2,16,27000,5,2,9
1,0,1,0,0,7,2,9
1,40,1,15,37000,1,2,9
1,40,2,15,36000,1,2,9
1,0,2,0,0,7,2,9
1,0,1,0,0,7,2,9
1,33,1,10,23000,1,4,9
1,32,1,23,55000,1,3,9
1,0,1,0,0,7,1,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
1,33,1,11,24000,1,1,9
1,33,2,1,0,1,3,9
1,39,1,1,0,7,2,9
1,37,1,2,4000,7,2,9
1,39,1,3,5000,7,2,9
1,40,2,8,18000,7,2,9
1,42,2,20,49000,5,2,9
1,40,1,16,3500,7,3,9
1,0,2,0,0,7,2,9
1,38,2,25,60000,7,3,9
1,39,1,21,52000,5,3,9
4,33,2,5,0,4,4,9
1,39,1,16,38000,7,3,9
1,39,1,10,23000,5,3,9
1,39,1,13,30000,7,3,9
1,39,1,13,30000,7,3,9
4,44,1,41,120002,7,2,9
1,38,1,6,0,4,3,9
1,45,2,41,135000,1,2,9
1,44,1,41,153500,1,2,9
1,43,2,41,590000,5,1,9
1,46,1,41,220000,1,1,9
1,40,2,1,0,1,1,9
1,40,1,1,0,7,1,9
1,38,1,1,0,7,1,9
4,42,1,3,0,1,1,9
4,43,2,1,0,1,1,9
4,0,2,0,0,7,1,9
4,0,1,0,0,7,1,0
1,40,1,41,130000,1,2,9
1,43,2,41,250002,1,1,9
1,43,2,11,0,5,4,9
1,45,1,41,520000,1,2,9
1,40,2,41,0,1,3,9
1,44,1,38,0,1,1,9
1,42,2,3,0,1,1,9
1,43,1,19,0,1,3,9
1,43,2,4,0,1,3,9
1,43,1,23,0,1,2,9
1,44,2,10,0,1,2,9
1,40,1,14,0,1,2,9
1,43,2,41,110000,1,1,9
1,42,2,28,69000,7,3,9
1,37,1,13,0,1,4,9
1,39,2,4,0,1,4,9
1,39,2,1,0,5,1,9
1,43,1,8,0,5,2,9
3,42,2,3,0,1,4,9
1,42,1,13,18000,1,3,9
1,40,2,5,0,1,2,9
1,40,1,28,42000,1,2,9
1,39,2,2,0,1,4,9
1,39,1,9,0,1,4,9
1,44,2,38,60000,7,2,9
1,43,1,1,0,7,1,9
1,39,1,5,0,7,1,9
1,39,2,12,18900,5,1,9
10,43,2,6,0,7,2,9
1,40,1,7,0,1,4,9
1,39,2,6,0,1,4,9
1,41,2,41,105000,1,1,9
1,43,1,7,15000,1,1,9
1,34,2,1,0,7,1,9
1,0,2,0,0,7,1,9
1,0,2,0,0,7,1,9
1,39,2,18,0,4,2,9
1,39,2,20,49000,1,2,9
1,39,1,41,110000,1,2,9
1,0,2,0,0,7,2,9
1,40,1,15,0,5,1,9
1,39,2,3,5000,7,1,9
1,40,1,12,27500,5,2,9
1,42,1,34,84500,1,2,9
